,Age,Gender,family_history,benefits,care_options,anonymity,leave,work_interfere
1135,0.20454545454545456,1,0,1,0,2,2,4
1136,0.1590909090909091,1,1,1,0,2,4,4
1137,0.5227272727272727,1,1,1,0,0,1,0
1138,0.11363636363636365,1,1,0,1,0,2,4
1139,0.06818181818181818,1,0,0,0,0,0,4
1140,0.18181818181818182,1,0,1,2,2,3,2
1141,0.25,1,0,0,1,0,0,3
1142,0.2272727272727273,1,0,1,0,0,2,4
1143,0.20454545454545456,0,1,1,2,2,0,0
1144,0.11363636363636365,1,0,1,2,2,1,1
1145,0.18181818181818182,0,1,0,0,0,0,4
1146,0.4545454545454546,1,1,1,1,0,4,4
1147,0.4772727272727273,1,1,1,0,2,4,4
1148,0.38636363636363635,1,1,2,2,0,2,2
1149,0.3181818181818182,1,0,2,1,0,0,3
1150,0.3181818181818182,1,0,2,2,2,1,4
1151,0.18181818181818182,1,0,1,0,0,0,1
1152,0.4545454545454546,1,1,0,1,0,0,3
1153,0.36363636363636365,0,1,2,2,2,4,3
1154,0.4772727272727273,1,1,0,1,0,2,2
1155,0.3181818181818182,1,0,0,1,0,4,1
1156,0.4318181818181818,1,0,0,1,0,4,1
1157,0.29545454545454547,1,1,0,1,0,2,1
1158,0.2727272727272727,1,1,1,2,0,0,3
1159,0.75,1,0,0,0,0,0,1
1160,0.25,1,0,2,2,0,0,4
1161,0.29545454545454547,1,0,2,0,0,0,1
1162,0.29545454545454547,1,0,0,1,0,0,0
1163,0.18181818181818182,1,1,0,0,0,2,4
1164,0.6363636363636364,0,0,2,2,2,0,2
1165,0.3181818181818182,1,1,2,0,0,0,4
1166,0.25,1,1,2,2,0,0,4
1167,0.36363636363636365,1,0,0,1,0,0,1
1168,0.18181818181818182,1,0,1,0,1,3,2
1169,0.3181818181818182,0,0,2,2,0,0,4
1170,0.25,1,0,0,1,0,0,0
1171,0.2727272727272727,1,0,2,0,0,0,0
1172,0.5,0,1,2,2,2,2,4
1173,0.11363636363636365,1,0,1,0,0,3,4
1174,0.045454545454545456,1,0,1,0,0,3,3
1175,0.4545454545454546,1,1,0,0,0,1,0
1176,0.18181818181818182,0,1,2,0,0,0,3
1177,0.25,1,0,1,0,0,0,1
1178,0.5,1,0,1,2,0,2,4
1179,0.1590909090909091,0,0,1,0,0,0,4
1180,0.3181818181818182,0,0,2,2,2,0,4
1181,0.4545454545454546,1,1,2,2,2,0,4
1182,1.0,0,1,2,1,0,2,1
1183,0.38636363636363635,0,1,1,0,2,0,4
1184,0.2272727272727273,0,0,1,2,0,3,2
1185,0.20454545454545456,0,0,0,1,0,0,1
1186,0.8409090909090909,0,0,0,1,0,0,3
1187,0.4545454545454546,1,1,2,0,0,0,4
1188,0.29545454545454547,0,0,0,1,2,4,0
1189,0.5,1,1,2,2,2,0,4
1190,0.5909090909090909,1,1,2,2,2,0,4
1191,0.36363636363636365,1,1,2,1,2,0,4
1192,0.4318181818181818,1,0,0,0,0,2,1
1193,0.4545454545454546,1,0,0,1,2,0,1
1194,0.20454545454545456,1,0,0,1,0,0,0
1195,0.36363636363636365,0,0,2,2,2,0,4
1196,0.38636363636363635,0,0,0,0,1,0,3
1197,0.36363636363636365,1,0,1,0,0,1,2
1198,0.3181818181818182,1,0,2,1,0,3,2
1199,0.1590909090909091,1,0,0,1,0,0,0
1200,0.2272727272727273,1,0,1,2,0,0,2
1201,0.2272727272727273,0,0,2,0,0,2,3
1202,0.29545454545454547,1,0,1,2,1,0,0
1203,0.13636363636363635,1,0,0,1,0,2,0
1204,0.36363636363636365,1,1,1,0,0,0,1
1205,0.3181818181818182,1,0,1,0,0,2,4
1206,0.36363636363636365,1,1,0,1,0,2,2
1207,0.11363636363636365,1,0,1,2,1,4,4
1208,0.34090909090909094,1,1,1,2,0,2,2
1209,0.25,1,1,0,1,0,1,4
1210,0.13636363636363635,1,1,1,0,0,0,0
1211,0.6136363636363636,1,0,0,1,0,0,1
1212,0.36363636363636365,0,0,1,2,2,1,4
1213,0.29545454545454547,1,0,0,0,0,3,4
1214,0.34090909090909094,1,0,2,2,2,0,2
1215,0.2272727272727273,1,0,1,1,0,2,0
1216,0.20454545454545456,1,0,0,1,0,0,3
1217,0.5454545454545454,1,0,1,2,1,1,1
1218,0.2272727272727273,1,0,1,1,0,2,0
1219,0.4545454545454546,1,0,2,0,2,4,4
1220,0.6363636363636364,1,1,0,0,0,0,2
1221,0.6363636363636364,1,1,0,1,0,0,4
1222,0.5227272727272727,0,0,0,2,1,2,3
1223,0.11363636363636365,1,0,0,0,0,2,1
1224,0.13636363636363635,1,1,2,2,0,2,4
1225,0.11363636363636365,0,0,1,2,0,0,3
1226,0.4772727272727273,1,0,2,1,0,2,0
1227,0.3181818181818182,0,1,2,2,2,0,1
1228,0.1590909090909091,1,1,0,2,0,2,4
1229,0.4772727272727273,1,0,1,0,2,0,0
1230,0.11363636363636365,0,1,1,2,2,4,4
1231,0.13636363636363635,1,0,1,0,0,0,4
1232,0.1590909090909091,1,1,2,2,2,4,4
1233,0.11363636363636365,1,0,1,2,0,0,3
1234,0.13636363636363635,2,0,0,0,0,0,4
1235,0.11363636363636365,1,0,2,2,0,0,2
1236,0.9090909090909092,1,0,0,0,0,2,2
1237,0.2272727272727273,1,0,1,2,2,0,4
1238,0.2272727272727273,1,1,2,2,2,2,2
1239,0.2727272727272727,1,0,0,0,0,0,4
1240,0.29545454545454547,1,1,0,0,2,2,4
1241,0.29545454545454547,1,0,1,0,0,2,2
1242,0.2272727272727273,1,0,0,0,0,0,3
1243,0.5681818181818182,0,1,2,2,0,0,3
1244,0.3181818181818182,0,0,1,0,0,0,0
1245,0.09090909090909091,1,1,2,2,2,0,2
1246,0.3181818181818182,1,0,2,1,0,2,1
1247,0.4090909090909091,1,0,1,0,1,3,2
1248,0.5227272727272727,0,1,2,0,0,0,4
1249,0.2727272727272727,1,1,2,2,2,4,4
1250,0.2727272727272727,1,1,2,1,0,0,2
1251,0.4090909090909091,1,1,1,2,0,2,2
1252,0.25,1,1,2,2,2,0,4
1253,0.4090909090909091,1,1,0,0,0,2,3
1254,0.18181818181818182,1,0,1,0,0,2,0
1255,0.3181818181818182,1,1,2,2,2,1,2
1256,0.36363636363636365,1,1,2,2,0,1,4
1257,0.6363636363636364,0,0,1,2,0,0,0
1258,0.1590909090909091,1,1,2,2,2,0,4
